"SMILES_STD","SAMPLE_NAME","SAMPLE_ID","GENE_SYMBOL"
"O[C@@H](C[C@H](O)\C=C\C1=C(C2=CC=C(F)C=C2)C3=C(C=CC=C3)N=C1C4CC4)CC(O)=O","","NCGC00164566-02","HMGCR"
"CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@H](O)C[C@@H](O)CC(O)=O)C3=CC=C(F)C=C3)C4=CC=CC=C4","Atorvastatin calcium","NCGC00160531-01","HMGCR"
"CC[C@H](C)C(=O)O[C@@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@H]12","Pravastatin sodium","NCGC00188962-02","HMGCR"
"CN1C=C(C[C@@H](N)C(O)=O)C2=C1C=CC=C2","Indoximod","NCGC00346842-01","IDO1"
"CCOC(O)=C1CN(CC2=CC=CC=C2)C(=O)C1=O","EBPC","NCGC00024631-01","AKR1B1"
"OC1=CC2=C(O)OC3=C4C(C=C(O)C3=O)=C(O)OC(C1=O)=C24","Ellagic acid","NCGC00017245-12","AKR1B1"
"CC(C)(C)COC1=C(C=C(C=C1)N2C=C(C=N2)C(O)=O)C#N","Piraxostat","NCGC00263135-01","XDH"
"CC(C)COC1=C(C=C(C=C1)C2=NC(C)=C(S2)C(O)=O)C#N","Febuxostat","NCGC00182059-02","XDH"
"O=C1N=CN=C2NNC=C12","Allopurinol","NCGC00094580-05","XDH"
"OC(CCC1C(N(C1=O)C2=CC=C(F)C=C2)C3=CC=C(O)C=C3)C4=CC=C(F)C=C4","Ezetimibe","NCGC00095134-03","NPC1L1"
"O=C(C1CC1)N2CC[C@@H](CN3C(=NC4=C3C=CN=C4)C5=CC=C(C=C5)C6=CC7=C(OC=C7)C=C6)C2","GSK-1995010","NCGC00263281-01","FAS"
"CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O","Orlistat","NCGC00095128-04","FAS"
"O=C(NCCCCC1CCN(CC1)C(=O)C2=CC=CC=C2)\C=C\C3=CN=CC=C3","Daporinad","NCGC00182868-02","NAMPT"
"OC(=O)C1=CC=CNC1=NC2=CC(=CC=C2)C(F)(F)F","Niflumic acid","NCGC00015724-14","PTGS2"
"CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@@H]3CC[C@]12C","20-hydroxyecdysone","NCGC00346709-01",""
"CC1=NC=CN1CC(=O)N(C(C(=O)NC2CCCCC2)C3=C(C)C=CC=C3)C4=CC(F)=CC=C4","AGI-5198","NCGC00347934-01",""
"FC(F)(F)C1=CC(NC(=O)NC2=C(C=CC(=C2)S(=O)(=O)NC3CC3)C4=CSC=C4)=CC=C1","AGI-6780","NCGC00347935-01",""
"ClC1=CNN=C1C2NC(N=C3NC4=C(O3)C=CC=C4)=NC5=C2C(=O)CCC5","NCGC00238624","NCGC00238624-04","GALK1"
"CC(C)(N)C(=O)N[C@@H](COCC1=CC=CC=C1)C(=O)N2CCC3(CN(C4=C3C=CC=C4)S(C)(=O)=O)CC2","Ibutamoren mesilate","NCGC00263115-01","GH1"
"CN1NC=C2C1=NC(=NC2=NC3=C(C)C=CC(=C3)C(=O)NC4=CC(=CC=C4)C(F)(F)F)C5=CN=CC=C5","NVP-BHG712","NCGC00249391-01","BRAF"
"OCCN1C=C(C(=N1)C2=CC=NC=C2)C3=CC4=C(C=C3)\C(CC4)=N\O","AR-00341677","NCGC00263179-01","BRAF"
"CN1C=NC2=C1C=C(C(O)=NOCCO)C(NC3=C(Cl)C=C(Br)C=C3)=C2F","Selumetinib","NCGC00189073-02","MAP2K1"
"CN1C(=O)C(C)=C2N(C(=O)N(C3CC3)C(=O)C2=C1NC4=C(F)C=C(I)C=C4)C5=CC=CC(NC(C)=O)=C5","Trametinib","NCGC00263180-01","MAP2K1"
"N\C(SC1=CC=C(N)C=C1)=C(\C#N)C2=C(C=CC=C2)C(F)(F)F","SL-327","NCGC00092290-03","MAP2K1"
"OCC(O)CON=C(O)C1=C(NC2=C(F)C=C(I)C=C2)C(F)=C(F)C(Br)=C1","PD-318088","NCGC00346552-01","MAP2K1"
"CN1C(=O)C(C)=CC(C(O)=NOCCO)=C1NC2=C(F)C=C(I)C=C2","AZD-8330","NCGC00346567-01","MAP2K1"
"N\C(SC1=C(N)C=CC=C1)=C(C#N)/C(C#N)=C(\N)SC2=C(N)C=CC=C2","U-0126","NCGC00025029-05","MAP2K1"
"OC[C@@H](O)CNC(=O)C1=C(NC2=C(F)C=C(I)C=C2)C=NC=C1","Pimasertib","NCGC00346530-01","MAP2K1"
"CN1C=NC2=C1C=C(C(O)=NOCCO)C(NC3=C(F)C=C(Br)C=C3)=C2F","ARRY-162","NCGC00345804-01","MAP2K1"
"CNC(=O)C1=CC2=C(C=C1)C(C(=NC3=CC(CN(C)C)=CC=C3)C4=CC=CC=C4)=C(O)N2","BIX 02188","NCGC00346543-01","MAP2K5"
"CN(C)CC1=CC(=CC=C1)N=C(C2=C(O)NC3=C2C=CC(=C3)C(=O)N(C)C)C4=CC=CC=C4","BIX 02189","NCGC00346544-01","MAP2K5"
"OC1(CN(C1)C(=O)C2=C(NC3=C(F)C=C(I)C=C3)C(F)=C(F)C=C2)[C@@H]4CCCCN4","Cobimetinib","NCGC00346455-01","MAP2K1"
"CCOC1=C(C=CC(=C1)N2CCC(O)CC2)N=C3NC=C4N(C)C(=O)C5=C(C=CC=C5)N(C)C4=N3","XMD8-92","NCGC00250385-02","MAPK7"
"CC1=CNC(=NC2=C(Cl)C=C(F)C=C2)N=C1C3=CNC(=C3)C(=O)N[C@@H](CO)C4=CC(Cl)=CC=C4","NCGC00242487","NCGC00242487-01","MAPK7"
"CN(C1=C(CN=C2NC(NC=C2C(F)(F)F)=NC3=CC4=C(NC(=O)C4)C=C3)C=CC=N1)S(C)(=O)=O","PF-431396","NCGC00242495-01","PTK2"
"CNC(=O)C1=C(C=CC=C1)N=C2NC(NC=C2Cl)=NC3=C(OC)C=C(C=C3)N4CCOCC4","NVP-TAE226","NCGC00346931-01","PTK2"
"CN1C=C(NC(=NC2=CC=C(C=C2)C(=O)N3CCOCC3)C1=O)C4=C(C)C(NC(=O)C5=CC=C(C=C5)C(C)(C)C)=CC=C4","CGI-1746","NCGC00345857-01","BTK"
"CC(O)=C(C#N)C(=O)NC1=C(Br)C=CC(Br)=C1","LFM-A13","NCGC00025100-09","BTK"
"COC1=C(C=C(SC2=CNC(S2)=NC(=O)C3=CC=C(CNC(C)C(C)C)C=C3)C(C)=C1)C(=O)N4CCN(CC4)C(C)=O","ITK inhibitor","NCGC00346941-01","ITK"
"CO[C@H]1[C@@H](C[C@H]2O[C@]1(C)N3C4=C(C=CC=C4)C5=C3C6=C(C7=C(C=CC=C7)N26)C8=C5CNC8=O)N(C)C(=O)C9=CC=CC=C9","Midostaurin","NCGC00241102-02","PRKCA"
"CN1CCN(CC1)C2=NC3=C(C=CC=C3)C(=N2)C4C(C(=O)NC4=O)C5=CNC6=C5C=CC=C6","Sotrastaurin","NCGC00263095-01","PRKCA"
"CN(C)C[C@H]1CCN2C=C(C3C(C(=O)NC3=O)C4=CN(CCO1)C5=C4C=CC=C5)C6=C2C=CC=C6","Ruboxistaurin mesilate","NCGC00263119-01","PRKCB"
"CCC(=C(C1=CC=C(O)C=C1)C2=CC=C(OCCNC)C=C2)C3=CC=CC=C3","Endoxifen","NCGC00346806-01","PRKCA"
"COC1=CC2=C(C=C1)N(CCCN(C)C)C=C2C3=C(C(=O)NC3=O)C4=CNC5=C4C=CC=C5","G?-6983","NCGC00163505-03","PRKCA"
"CN1C2=C(C=CC=C2)C3=C1C4=C(C5=C3C(=O)NC5)C6=C(C=CC=C6)N4CCC#N","G?-6976","NCGC00163451-03","PRKCA"
"C\C=C(\C)C(=O)O[C@@H]1C(C)=C[C@]23[C@H](C)C[C@@H]4[C@H]([C@H](C=C(CO)[C@@H](O)[C@]12O)C3=O)C4(C)C","Ingenol mebutate","NCGC00345812-01","PRKCA"
"CC1=CN2C(=CN=C2C(N1)=NC3=C(F)C=C(C=C3)C(=O)N4CCNCC4)C5=CNN=C5","NCGC00263018-01","NCGC00263018-01","PTK6"
"CC[C@@H]1N(C2CCCC2)C3=NC(NC=C3N(C)C1=O)=NC4=C(OC)C=C(C=C4)C(=O)NC5CCN(C)CC5","BI-2536","NCGC00253438-01","PLK1"
"CC[C@@H]1N(C(C)C)C2=NC(NC=C2N(C)C1=O)=NC3=C(OC)C=C(C=C3)C(=O)N[C@H]4CC[C@H](CC4)N5CCN(CC6CC6)CC5","Volasertib","NCGC00263087-01","PLK1"
"[Na+].COC1=CC(OC)=C(\C=C\S(=O)(=O)CC2=CC(NCC(O)=O)=C(OC)C=C2)C(OC)=C1","ON-01910","NCGC00346511-01","PLK1"
"COC1=CC=C(C=C1)S(=O)(=O)[N+](C(C)=O)=C2C=CC=CC2=CC=C3C=CN([O-])C=C3","IVX-214","NCGC00346535-01","PLK1"
"COC1=C(C=CC(=C1)N2CCN(C)CC2)N=C3NC(N)=C(S3)C(=O)C4=C(Cl)C=CC=C4Cl","HMSL10089","NCGC00346967-01","CAMKK1"
"CC1=C(NC(=O)CNC2=CC(F)=C(F)C=C2)C=C(CN3CCNCC3)C=C1","GW-791343","NCGC00346721-01","P2RX7"
"CCN1C(=NC2=C1C=C(OC3=CC(NC(=O)C4=CC=C(OCCN5CCOCC5)C=C4)=CC=C3)N=C2)C6=NONC6=N","GSK-269962A","NCGC00241982-03","ROCK1"
"CC1=C(C(NC(=N1)C2=CC(Cl)=NC=C2)C3=C(F)C=C(Cl)C=C3)C(=O)NC4=CC5=CNN=C5C=C4F","GSK-25","NCGC00345842-01","ROCK1"
"CN(C)CCOC1=C(NC(=O)C2COC3=C(O2)C=CC=C3)C=CC(=C1)C4=CNN=C4","SR-3677","NCGC00345833-01","ROCK2"
"C[C@@H](N)C1=CC=C(C=C1)C(=O)N=C2C=CNC3=C2C=CN3","Y-39983","NCGC00346944-01","ROCK1"
"OC(=O)C1=C(C=C(C=C1)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4)C5CCCC5","GSK-650394","NCGC00250410-01","SGK1"
"FC1=CC(=CC(F)=C1CN2CCOCC2)C3=C4N=C(C=NC4=CC=C3)C5=CN(N=C5)C6CCNCC6","NVP-BSK805","NCGC00263202-01","JAK2"
"CCC[C@H](NC(=O)C(=C\C1=NC(Br)=CC=C1)\C#N)C2=CC=CC=C2","Degrasyn","NCGC00263102-01","JAK2"
"C[C@@H](N=C1NC(N=C2NNC(C)=C2)=C(F)C=C1C#N)C3=CC=C(F)C=C3","AZ-960","NCGC00346581-01","JAK2"
"CC1=CC(NN1)=NC2=NN3C(CC4=C(F)C=C(Cl)C=C4)=C(C)N=C3C(CN5CCOCC5)=C2","Gandotinib","NCGC00345461-02","JAK2"
"CCS(=O)(=O)N1CC(CC#N)(C1)N2C=C(C=N2)C3=NC=NC4=C3C=CN4","Baricitinib","NCGC00345839-01","JAK2"
"O=C(N=C1NN2C(C=CC=C2C3=CC=C(CN4CCS(=O)(=O)CC4)C=C3)=N1)C5CC5","GPLG-0634","NCGC00345855-01","JAK1"
"CC(C)(C)C1=NC2=C(N1)C3=C(C=C(F)C=C3)C4=C2C=CNC4=O","Merck 5","NCGC00345828-01","JAK1"
"CC1=CNC(NC1=NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)=NC3=CC=C(CN4CCOCC4)C=C3","TG-46","NCGC00345846-01","JAK2"
"CCN1C(=CC2=C1N=C(N=C3NN(C)C(C)=C3)C4=C2N(C)C=N4)C(=O)N(C5CC5)C6CC6","BMS-911543","NCGC00345798-01","JAK2"
"C[C@@H](NC(=O)C(=C\C1=NC(Br)=CC=C1)\C#N)C2=CC=CC=C2","WP-1066","NCGC00262642-02","STAT3"
"CN(CC(=O)N(CC1=CC=C(C=C1)C2CCCCC2)C3=CC(O)=C(C=C3)C(O)=O)S(=O)(=O)C4=C(F)C(F)=C(F)C(F)=C4F","BP-1-102","NCGC00345808-01","STAT3"
"NS(=O)(=O)C1=C2C(=O)C3=C(C(O)=CC=C3)C(=O)C2=CC=C1","LLL-12","NCGC00345811-01","STAT3"
"CC1=CC(NC(=N)N1)=NC2=CC(C=CN2)=NC(=O)C3=C(Cl)C=CC=C3Cl","RO495","NCGC00263200-01","TYK2"
"CC(C)(C)NC(=O)NC1=CC(=CC=C1)N=C2NC=C(F)C(N2)=NC(C)(C)CO","Bayer-18","NCGC00345844-01","TYK2"
"OC1=CC=C(C[C@H]2N3[C@H](CN(CC4=C5C=CC=CC5=CC=C4)C2=O)N(CCC3=O)C(=O)NCC6=CC=CC=C6)C=C1","ICG-001","NCGC00263116-01","WNT5A"
"CC1=CC=C(O1)\C=N\NC(=O)C2=C(OC3=CC=CC=C3)C=CC=C2","PNU-74654","NCGC00346879-01","WNT5A"
"CC1=NC=CC(=C1)C2=CC=C(CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4)C=C2","Wnt-C59","NCGC00263085-01","WNT5A"
"CC1=NC=CC(=C1)C2=C(C)C=C(CC(=O)N=C3NC=C(C=C3)C4=NC=CN=C4)C=N2","LGK974","NCGC00347950-01",""
"COC1=CC=C(C=C1)N2C(C)=C(C3=C2C=C(O)C=C3)[N+]([O-])=O","ID-8","NCGC00347945-01","DYRK1A"
"NC(=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC4=C(OCCO4)C=C3)C5=NC=CC=C5","D-4476","NCGC00242498-03","CSNK1A1"
"OC(=O)C1=CC2=C(C=C1)C3=C(C=CN=C3)C(N2)=NC4=CC(Cl)=CC=C4","Silmitasertib","NCGC00263192-02",""
"CC1=CC2=C(C(O)=C1)C(=O)C3=C(C=C(O)C=C3O)C2=O","Emodin","NCGC00015420-09",""
"CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1","Fingolimod hydrochloride","NCGC00188399-03","SPHK1"
"OC1=CC=C(C=C1)C2=CC3=C(OC2)C=C(O)C=C3","Idronoxil","NCGC00346822-01","SPHK1"
"ClC1=CC=C(C=C1)[C@@]23C[C@H]4C[C@H](C[C@](C4)(C2)C(=O)NCC5=CC=NC=C5)C3","ABC-294640","NCGC00346441-01","SPHK2"
"C[C@H]1[C@@H]2NC[C@@H](C)C[C@H]2O[C@@]13CC[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC4=C3C","Cyclopamine","NCGC00163474-05","SMO"
"CN(C1CCN(CC1)C2=C3C=CC=CC3=C(N=N2)C4=CC=NN4C)C(=O)C5=C(C=C(F)C=C5)C(F)(F)F","LY-2940680??","NCGC00263170-01","SMO"
"CCOC1=CC(=CC(OCC)=C1OCC)C(=O)NC2=CC(C3=NC4=C(N3)C=CC=C4)=C(Cl)C=C2","SANT-2","NCGC00263210-01","SMO"
"COCCOC(=O)C1=C(C)NC2=C(C1C3=CC(O)=CC=C3)C(=O)CC(C2)C4=C(OC)C=CC=C4","HPI-1","NCGC00346826-01","SMO"
"CNC1CCC(CC1)N(CC2=CC(=CC=C2)C3=CC=NC=C3)C(=O)C4=C(Cl)C5=C(S4)C(F)=CC=C5F","Hh-Ag1.5","NCGC00263084-02","SMO"
"CC1=CC(C)=C(N=C1)C2=C(Cl)C=NC(=C2)N3CCN(CC3)C(=O)CCS(C)(=O)=O","PF-5274857","NCGC00346696-01","SMO"
"CS(=O)(=O)C1=CC(Cl)=C(C=C1)C(=O)NC2=CC(=C(Cl)C=C2)C3=NC=CC=C3","Vismodegib","NCGC00242497-02","SHH"
"ClC1=CC=C(CNC(=O)C[C@H]2CC=CCCC(=O)O[C@@H](CNC2=O)C3=CC=CC=C3)C=C1","Robotnikinin","NCGC00345084-01","SHH"
"CN[C@H]1CC[C@H](CC1)N(CC2=CC(=CC=C2)C3=CC=NC=C3)C(=O)C4=C(Cl)C5=C(S4)C=CC=C5","SAG","NCGC00347954-01","SHH"
"O=C(N=C1NC=C2NC=CC2=C1)C3=CC=CC=C3","OAC1","NCGC00347953-01",""
"C[C@]1(CCSC(N)=N1)C2=C(F)C=C(F)C(=C2)C3=CN=CN=C3","LY-2811376","NCGC00346719-01","BACE1"
"NC1=N[C@]2(COC[C@@H]2CS1)C3=C(F)C=CC(NC(=O)C4=NC=C(F)C=C4)=C3","LY-2886721","NCGC00346506-01","BACE1"
"CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C2=C(C=CC=C2)C3=C(NC1=O)C=CC=C3","RO-4929097","NCGC00263162-02","NOTCH1"
"OC(=O)CC[C@H]1CC[C@](CC1)(C2=C(F)C=CC(F)=C2)S(=O)(=O)C3=CC=C(Cl)C=C3","MK-0752","NCGC00263184-01","NOTCH1"
"C[C@@H](NC(=O)CC1=CC(F)=CC(F)=C1)C(=O)N[C@@H]2C3=C(C=CC=C3)C4=C(C=CC=C4)N(C)C2=O","YO-01027","NCGC00263188-01","NOTCH1"
"NC(=O)[C@@H](CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)S(=O)(=O)C3=CC=C(Cl)C=C3","Avagacestat","NCGC00346504-01","NOTCH1"
"CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H]1C2=C(CCN(C)C1=O)C=CC=C2","Semagacestat","NCGC00346556-01","NOTCH1"
"C[C@@H](NC(=O)[C@@H](O)C1=CC(F)=CC(F)=C1)C(=O)N[C@@H]2C3=C(C=CC=C3)C4=C(C=CC=C4)N(C)C2=O","LY-411575","NCGC00346841-01","NOTCH1"
"C[C@H](N(C1=C(F)C=CC(F)=C1)S(=O)(=O)C2=CC=C(Cl)C=C2)C3=C(CCCC(O)=O)C=C(F)C=C3","BMS-299897","NCGC00346875-01","NOTCH1"
"C(N=C1N=CNC2=C1C(=C(O2)C3=CC=CC=C3)C4=CC=CC=C4)[C@H]5CCCO5","AIM-100","NCGC00347279-01","TNK2"
"FC(F)(F)C1=CC=C(C=C1)C2=NC3=C(CSCC3)C(=O)N2","NVP-XAV-939","NCGC00250397-01","TNKS"
"COC1=CC2=C(C=C1OC)C(=NCCN3CCOCC3)N=C(N2)C4=CC=C(C=C4)N5CCN(C)CC5","CPG-52364","NCGC00263017-01","TLR7"
"CC1=C(C)C2=C(C=C1)C(=O)C3=C(O2)C(CC(O)=O)=CC=C3","Vadimezan","NCGC00165783-02",""
"[O-][N+](=O)C1=CC(=CC=C1)C(=O)N=C2NC3=C(C=CC=C3)N2CCN4CCOCC4","IRAK-1-4 Inhibitor I","NCGC00186035-04","IRAK1"
"CC1=NC=C(C=C1)C2=NN(C=N2)C3=CC=C(C=C3)N=C4NC=CC(=N4)C5=CC(=CC=C5)N6CCOCC6","SR-3306","NCGC00263146-01","MAPK8"
"N#CC(C1=NC2=C(S1)C=CC=C2)=C3C=CNC(OCC4=CC=C(CN5CCOCC5)C=C4)=N3","AS-602801","NCGC00345850-01","MAPK8"
"N#CC(C1=NC2=C(S1)C=CC=C2)C3=NC(NC=C3)=NCCC4=CN=CC=C4","JNK Inhibitor V","NCGC00346953-01","MAPK8"
"COCCOC1=NN(C(=N1)C2=CC(Cl)=C(Cl)C=C2)C3=CC=C(NC(=O)CCl)C=C3","MI-2","NCGC00347285-01",""
"OC1=C(O)C=C(C=C1)C2CCN(CC2)C3=C4C=CC=CC4=NC=C3","KUC110948N-02","NCGC00347063-01",""
"FS(=O)(=O)CC1=CC=CC=C1","PMSF","NCGC00346705-01",""
"CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1","Camostat mesylate","NCGC00167526-03",""
"OC1=C(C=NS(=O)(=O)C2=CC=CS2)C3=C(C=CC=C3)C=C1","STF-083010","NCGC00263141-01","ERN1"
"O=C(NC1CC1)C2=CC(=CC=C2)C3=CC4=C(C=C3)C(NN4)=NC(=O)C5CC5","HMSL10088","NCGC00346966-01","RIPK1"
"COC1=C(NC(=O)C2=CC3=C(C=CC=C3)N2C)C=CC(=C1)C4=C5C(=NC=NC5=N)N(N4)[C@H]6CC[C@H](CC6)N7CCN(CC7)C(C)=O","A-770041","NCGC00346955-01","LCK"
"COC1=CC(=CC(OC)=C1)C2=CC3=C(C=C2)N=CC4=C3N(C(=O)C=C4)C5=CC(=C(C=C5)N6CCNCC6)C(F)(F)F","HMSL10019","NCGC00346958-01","LCK"
"COC1=CC(OC)=C(C=C1)N(C(=O)OC2=C(C)C=CC=C2C)C3=NC(NC=C3)=NC4=CC=C(C=C4)N5CCN(C)CC5","HMSL10038","NCGC00346959-01","LCK"
"CN(C)S(=O)(=O)C1=CC2=C(NC(=O)C2=CC3=CC4=C(CCCC4)N3)C=C1","SU-6656","NCGC00346933-01","LCK"
"ClC1=CC=C(C=C1)C2=C3C=C(C=CC3=NO2)C4=NC(=N)NC=C4","Pim 1 inhibitor 2","NCGC00242499-01","PIM1"
"FC(F)(F)C1=CC(=CC=C1)\C=C2/SC(=O)NC2=O","SMI-4a","NCGC00345836-01","PIM1"
"CN1CCCN(CC1)C(=O)C2=CC(=CC=C2)C3=CC=C(O3)\C=C4\C(=O)NC5=C4C=C(Cl)C=C5","CX-6258","NCGC00346935-01","PIM1"
"COC1=C(C=CC(OC2CCN(C)CC2)=C1)N=C3NC=C4N(C)C(=O)N(C5CCCC5)C4=N3","AZ-3146","NCGC00263090-01","TTK"
"OC1=CC=C2C=CC=CC2=C1SSC3=C(O)C=CC4=C3C=CC=C4","IPA-3","NCGC00186047-02","PAK1"
"COC1=CC2=C(C=C1)C=C(C=C2)C3=C(NC(=N3)C4=CC=C(C=C4)S(C)=O)C5=CC=NC=C5","Tie-2 kinase inhibitor","NCGC00346554-01","TEK"
"CCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O","D-NMAPPD","NCGC00263224-01","CERS1"
"CC1(C)CC2=C(C(=NN2C3=CC(N[C@@H]4CC[C@H](O)CC4)=C(C=C3)C(N)=O)C(F)(F)F)C(=O)C1","SNX-2112","NCGC00346633-01","HSP90AB1"
"CCC1=C(CC(=O)N(CCOC)CCOC)C(C(=O)C2=CC(OC)=C(OCCN3CCOCC3)C=C2)=C(O)C=C1O","KW-2478","NCGC00346685-01","HSP90AB1"
"CO[C@@H]1C[C@H](C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C\[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O","Geldanamycin","NCGC00346643-01","HSP90AB1"
"CO[C@@H]1C[C@H](C)CC2=C(NCC=C)C(O)=CC(NC(=O)C(C)=CC=C[C@H](OC)[C@@H](OC(N)=O)C(C)=C[C@H](C)[C@H]1O)=C2O","Retaspimycin","NCGC00346438-01","HSP90AB1"
"CC(C)C1=C(O)C=C(O)C(=C1)C2=NNC(=O)N2C3=CC4=C(C=C3)N(C)C=C4","Ganetespib","NCGC00346678-01","HSP90AB1"
"CC(C)C1=C(O)C=C(O)C(=C1)C(=O)N2CC3=C(C2)C=C(CN4CCN(C)CC4)C=C3","AT-13387AU","NCGC00346674-01","HSP90AB1"
"CC1=C(O)C(=O)C=C2C1=CC=C3[C@@]2(C)CC[C@@]4(C)[C@@H]5C[C@@](C)(CC[C@]5(C)CC[C@]34C)C(O)=O","Tripterin","NCGC00178913-04","HSP90AB1"
"CO[C@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](OC2=C(C)C3=C(C=C2)C(=O)C(NC(=O)C4=CC(CC=C(C)C)=C(O)C=C4)=C(O)O3)OC1(C)C","Novobiocin sodium","NCGC00161630-02","HSP90AB1"
"O[C@@H]1[C@@H](COCC2=CC=C(C=C2)C#N)O[C@@H]([C@@H]1O)N3C(NC4=C3NC=NC4=N)=NCC5=CC(Cl)=C(Cl)C=C5","VER-155008","NCGC00263143-01","HSPA2"
"ON=C(O)CCCCCCNC(=O)C1=CN=C(N=C1)N(C2=CC=CC=C2)C3=CC=CC=C3","ACY-1215","NCGC00345802-01","HDAC6"
"CN1CCC2=C(C1)N(CC3=CC=C(C=C3)C(O)=NO)C4=C2C=CC=C4","Compound 7","NCGC00345786-01","HDAC6"
"OCC1=CC=C(C=C1)[C@H]2C[C@H](CSC3=NC(=C(O3)C4=CC=CC=C4)C5=CC=CC=C5)O[C@@H](O2)C6=CC=C(NC(=O)CCCCCCC(O)=NO)C=C6","Tubacin","NCGC00346840-01","HDAC6"
"CN1CCC2=C(C1)C3=C(C=CC=C3)N2CC4=CC=C(C=C4)C(O)=NO","Tubastatin A","NCGC00263606-03","HDAC6"
"CC(C)(C)OC(=O)NC1=CC=C(C=C1)C2=CC(=NO2)C(=O)NCCCCCCC(O)=NO","ISOX","NCGC00250390-01","HDAC1"
"CC(C)[C@H](C(=O)NC1=CC=C(C=C1)C(O)=NO)C2=CC=CC=C2","AR-42","NCGC00263153-05","HDAC1"
"CC1=C(CCNCC2=CC=C(\C=C\C(O)=NO)C=C2)C3=C(N1)C=CC=C3","Panobinostat","NCGC00263117-02","HDAC1"
"ON=C(O)CCCCCCC(=O)NC1=CN=CC=C1","Pyroxamide","NCGC00346891-01","HDAC1"
"CCCCC1=NC2=C(C=CC(\C=C\C(O)=NO)=C2)N1CCN(CC)CC","Pracinostat","NCGC00263136-03","HDAC1"
"CC1=C(OCCCC(O)=NO)C=CC(Cl)=C1","Droxinostat","NCGC00087387-03","HDAC6"
"OCC1=CC=C(S1)C2=CC=C(O2)C3=CC=C(CO)S3","RITA","NCGC00159570-01","MDM2"
"COC1=C(OCCCN2CCOCC2)C=C3NC=NC(=NC4=CC=C(NC(=O)C5=CC=CC=C5)C=C4)C3=C1","ZM-447439","NCGC00159574-02","AURKA"
"NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1","Pentamidine isethionate","NCGC00179034-08",""
"C[C@@H](NC(=O)CC1=CC(F)=CC(F)=C1)C(=O)N[C@@H](C(=O)OC(C)(C)C)C2=CC=CC=C2","GSI-9","NCGC00167803-03","NOTCH1"
"C1CN2C[C@@H](N=C2S1)C3=CC=CC=C3","L-tetramisol","NCGC00162225-05","CHRNA3"
"CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(N)(=O)=O)C(F)(F)F","Celecoxib","NCGC00091455-08","PTGS2"
"CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O","Nimesulide","NCGC00015725-16","PTGS2"
"CC[C@H](C)C(=O)O[C@@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@H]3C[C@@H](O)CC(=O)O3)[C@H]12","Lovastatin","NCGC00023509-14","HMGCR"
"CC1=CC(=C(C)N1C2=CC=CC=C2)C3=NN=C4CCCCCN34","NCGC00037850","NCGC00037850-05","HPGD"
"CN(C)C1=C(Br)C=C(C=C1)C2NC3=C(C4=C2C(=O)CC(C)(C)C4)C5=C(C=CC=C5)C=C3","GLS968","NCGC00263232-01","GLS"
"NC1=CC=C(C=C1)C(=O)C2=CC3=C(N2)C=CC4=C3C=CC=C4","IPFK2","NCGC00263233-01","PFKFB2"
"CN1C2=C(SC(=C2)S(C)=O)C3=C1C(=O)N(CC4=CC(N)=CC=C4)N=C3","NCGC00186528","NCGC00186528-04","PKM2"
"CCCCC1=CC=C(NS(=O)(=O)C2=CC(C(=O)N3CCN(CC3)C4=C(C)C(C)=CC=C4)=C(C)C=C2)C=C1","IDH-001","NCGC00263234-01","IDH1"
"CC(C)OC1=CC=C(OC2=CC=C(C=C2)C(C)NC(C)=O)C=C1","ACC1 BMS","NCGC00263235-01","ACACA"
